fila_extraida,operador,periodo,producto,volumen_original,precio_original,motivo
169922,QUARIN Y CIA SRL,2025/08,Nafta (premium) de más de 95 Ron,19413.10,1606.84,"Volumen líquido mayor a 5000 m3 por producto y mes: posible escala o carga; pendiente de revisión, no se corrige."
169923,QUARIN Y CIA SRL,2025/08,Nafta (súper) entre 92 y 95 Ron,34194.10,1400.75,"Volumen líquido mayor a 5000 m3 por producto y mes: posible escala o carga; pendiente de revisión, no se corrige."
169924,QUARIN Y CIA SRL,2025/08,Gas Oil Grado 3,39469.00,1549.62,"Volumen líquido mayor a 5000 m3 por producto y mes: posible escala o carga; pendiente de revisión, no se corrige."
17578,RAFITA S.A.,2025/01,Nafta (premium) de más de 95 Ron,43004.00,1564.00,"Volumen líquido mayor a 5000 m3 por producto y mes: posible escala o carga; pendiente de revisión, no se corrige."
17615,RAM OLAVARRIA S.A.,2025/01,Nafta (premium) de más de 95 Ron,39979.90,1465.65,"Volumen líquido mayor a 5000 m3 por producto y mes: posible escala o carga; pendiente de revisión, no se corrige."
17617,RAM OLAVARRIA S.A.,2025/01,Gas Oil Grado 3,35230.40,1433.89,"Volumen líquido mayor a 5000 m3 por producto y mes: posible escala o carga; pendiente de revisión, no se corrige."
17618,RAM OLAVARRIA S.A.,2025/01,Nafta (súper) entre 92 y 95 Ron,123620.00,1224.94,"Volumen líquido mayor a 5000 m3 por producto y mes: posible escala o carga; pendiente de revisión, no se corrige."
17619,RAM OLAVARRIA S.A.,2025/01,Gas Oil Grado 2,47350.60,1234.18,"Volumen líquido mayor a 5000 m3 por producto y mes: posible escala o carga; pendiente de revisión, no se corrige."
39405,RAM OLAVARRIA S.A.,2025/02,Gas Oil Grado 2,55085.10,1277.73,"Volumen líquido mayor a 5000 m3 por producto y mes: posible escala o carga; pendiente de revisión, no se corrige."
39407,RAM OLAVARRIA S.A.,2025/02,Gas Oil Grado 3,36567.00,1483.30,"Volumen líquido mayor a 5000 m3 por producto y mes: posible escala o carga; pendiente de revisión, no se corrige."
39408,RAM OLAVARRIA S.A.,2025/02,Nafta (premium) de más de 95 Ron,39899.80,1508.12,"Volumen líquido mayor a 5000 m3 por producto y mes: posible escala o carga; pendiente de revisión, no se corrige."
39409,RAM OLAVARRIA S.A.,2025/02,Nafta (súper) entre 92 y 95 Ron,126559.00,1259.27,"Volumen líquido mayor a 5000 m3 por producto y mes: posible escala o carga; pendiente de revisión, no se corrige."
61252,RAM OLAVARRIA S.A.,2025/03,Nafta (súper) entre 92 y 95 Ron,151506.00,1285.75,"Volumen líquido mayor a 5000 m3 por producto y mes: posible escala o carga; pendiente de revisión, no se corrige."
61253,RAM OLAVARRIA S.A.,2025/03,Gas Oil Grado 2,54159.00,1318.66,"Volumen líquido mayor a 5000 m3 por producto y mes: posible escala o carga; pendiente de revisión, no se corrige."
61254,RAM OLAVARRIA S.A.,2025/03,Nafta (premium) de más de 95 Ron,50299.40,1541.86,"Volumen líquido mayor a 5000 m3 por producto y mes: posible escala o carga; pendiente de revisión, no se corrige."
61255,RAM OLAVARRIA S.A.,2025/03,Gas Oil Grado 3,31530.40,1513.78,"Volumen líquido mayor a 5000 m3 por producto y mes: posible escala o carga; pendiente de revisión, no se corrige."
83040,RAM OLAVARRIA S.A.,2025/04,Nafta (súper) entre 92 y 95 Ron,166256.00,1303.18,"Volumen líquido mayor a 5000 m3 por producto y mes: posible escala o carga; pendiente de revisión, no se corrige."
83041,RAM OLAVARRIA S.A.,2025/04,Gas Oil Grado 2,71458.10,1340.76,"Volumen líquido mayor a 5000 m3 por producto y mes: posible escala o carga; pendiente de revisión, no se corrige."
83042,RAM OLAVARRIA S.A.,2025/04,Nafta (premium) de más de 95 Ron,51966.20,1562.75,"Volumen líquido mayor a 5000 m3 por producto y mes: posible escala o carga; pendiente de revisión, no se corrige."
83043,RAM OLAVARRIA S.A.,2025/04,Gas Oil Grado 3,42167.60,1536.48,"Volumen líquido mayor a 5000 m3 por producto y mes: posible escala o carga; pendiente de revisión, no se corrige."
104864,RAM OLAVARRIA S.A.,2025/05,Nafta (premium) de más de 95 Ron,57431.70,1462.68,"Volumen líquido mayor a 5000 m3 por producto y mes: posible escala o carga; pendiente de revisión, no se corrige."
104865,RAM OLAVARRIA S.A.,2025/05,Gas Oil Grado 3,44556.10,1402.69,"Volumen líquido mayor a 5000 m3 por producto y mes: posible escala o carga; pendiente de revisión, no se corrige."
104867,RAM OLAVARRIA S.A.,2025/05,Gas Oil Grado 2,67059.40,1267.62,"Volumen líquido mayor a 5000 m3 por producto y mes: posible escala o carga; pendiente de revisión, no se corrige."
104868,RAM OLAVARRIA S.A.,2025/05,Nafta (súper) entre 92 y 95 Ron,176804.00,1273.35,"Volumen líquido mayor a 5000 m3 por producto y mes: posible escala o carga; pendiente de revisión, no se corrige."
126653,RAM OLAVARRIA S.A.,2025/06,Gas Oil Grado 2,60750.80,1282.91,"Volumen líquido mayor a 5000 m3 por producto y mes: posible escala o carga; pendiente de revisión, no se corrige."
126655,RAM OLAVARRIA S.A.,2025/06,Gas Oil Grado 3,45118.30,1419.92,"Volumen líquido mayor a 5000 m3 por producto y mes: posible escala o carga; pendiente de revisión, no se corrige."
126656,RAM OLAVARRIA S.A.,2025/06,Nafta (premium) de más de 95 Ron,57327.90,1479.93,"Volumen líquido mayor a 5000 m3 por producto y mes: posible escala o carga; pendiente de revisión, no se corrige."
126657,RAM OLAVARRIA S.A.,2025/06,Nafta (súper) entre 92 y 95 Ron,161043.00,1287.94,"Volumen líquido mayor a 5000 m3 por producto y mes: posible escala o carga; pendiente de revisión, no se corrige."
148397,RAM OLAVARRIA S.A.,2025/07,Nafta (premium) de más de 95 Ron,56086.80,1577.80,"Volumen líquido mayor a 5000 m3 por producto y mes: posible escala o carga; pendiente de revisión, no se corrige."
148398,RAM OLAVARRIA S.A.,2025/07,Gas Oil Grado 3,44369.80,1514.58,"Volumen líquido mayor a 5000 m3 por producto y mes: posible escala o carga; pendiente de revisión, no se corrige."
148399,RAM OLAVARRIA S.A.,2025/07,Nafta (súper) entre 92 y 95 Ron,154523.00,1374.71,"Volumen líquido mayor a 5000 m3 por producto y mes: posible escala o carga; pendiente de revisión, no se corrige."
148400,RAM OLAVARRIA S.A.,2025/07,Gas Oil Grado 2,63862.80,1369.53,"Volumen líquido mayor a 5000 m3 por producto y mes: posible escala o carga; pendiente de revisión, no se corrige."
170015,RAM OLAVARRIA S.A.,2025/08,Gas Oil Grado 3,46666.10,1594.26,"Volumen líquido mayor a 5000 m3 por producto y mes: posible escala o carga; pendiente de revisión, no se corrige."
170016,RAM OLAVARRIA S.A.,2025/08,Gas Oil Grado 2,56249.90,1444.24,"Volumen líquido mayor a 5000 m3 por producto y mes: posible escala o carga; pendiente de revisión, no se corrige."
170018,RAM OLAVARRIA S.A.,2025/08,Nafta (premium) de más de 95 Ron,55132.30,1666.12,"Volumen líquido mayor a 5000 m3 por producto y mes: posible escala o carga; pendiente de revisión, no se corrige."
170019,RAM OLAVARRIA S.A.,2025/08,Nafta (súper) entre 92 y 95 Ron,158139.00,1445.20,"Volumen líquido mayor a 5000 m3 por producto y mes: posible escala o carga; pendiente de revisión, no se corrige."
191802,RAM OLAVARRIA S.A.,2025/09,Gas Oil Grado 2,55247.50,1503.25,"Volumen líquido mayor a 5000 m3 por producto y mes: posible escala o carga; pendiente de revisión, no se corrige."
191803,RAM OLAVARRIA S.A.,2025/09,Nafta (súper) entre 92 y 95 Ron,148787.00,1502.54,"Volumen líquido mayor a 5000 m3 por producto y mes: posible escala o carga; pendiente de revisión, no se corrige."
191804,RAM OLAVARRIA S.A.,2025/09,Gas Oil Grado 3,47128.90,1657.80,"Volumen líquido mayor a 5000 m3 por producto y mes: posible escala o carga; pendiente de revisión, no se corrige."
191806,RAM OLAVARRIA S.A.,2025/09,Nafta (premium) de más de 95 Ron,54230.70,1731.37,"Volumen líquido mayor a 5000 m3 por producto y mes: posible escala o carga; pendiente de revisión, no se corrige."
213540,RAM OLAVARRIA S.A.,2025/10,Gas Oil Grado 2,59003.80,1553.14,"Volumen líquido mayor a 5000 m3 por producto y mes: posible escala o carga; pendiente de revisión, no se corrige."
213541,RAM OLAVARRIA S.A.,2025/10,Nafta (súper) entre 92 y 95 Ron,133436.00,1553.93,"Volumen líquido mayor a 5000 m3 por producto y mes: posible escala o carga; pendiente de revisión, no se corrige."
213542,RAM OLAVARRIA S.A.,2025/10,Nafta (premium) de más de 95 Ron,51914.90,1792.12,"Volumen líquido mayor a 5000 m3 por producto y mes: posible escala o carga; pendiente de revisión, no se corrige."
213543,RAM OLAVARRIA S.A.,2025/10,Gas Oil Grado 3,46943.60,1702.47,"Volumen líquido mayor a 5000 m3 por producto y mes: posible escala o carga; pendiente de revisión, no se corrige."
235258,RAM OLAVARRIA S.A.,2025/11,Gas Oil Grado 3,47030.60,1788.39,"Volumen líquido mayor a 5000 m3 por producto y mes: posible escala o carga; pendiente de revisión, no se corrige."
235260,RAM OLAVARRIA S.A.,2025/11,Gas Oil Grado 2,63372.90,1681.98,"Volumen líquido mayor a 5000 m3 por producto y mes: posible escala o carga; pendiente de revisión, no se corrige."
235261,RAM OLAVARRIA S.A.,2025/11,Nafta (premium) de más de 95 Ron,60349.30,1868.24,"Volumen líquido mayor a 5000 m3 por producto y mes: posible escala o carga; pendiente de revisión, no se corrige."
235262,RAM OLAVARRIA S.A.,2025/11,Nafta (súper) entre 92 y 95 Ron,168396.00,1633.75,"Volumen líquido mayor a 5000 m3 por producto y mes: posible escala o carga; pendiente de revisión, no se corrige."
256953,RAM OLAVARRIA S.A.,2025/12,Nafta (súper) entre 92 y 95 Ron,197983.00,1721.19,"Volumen líquido mayor a 5000 m3 por producto y mes: posible escala o carga; pendiente de revisión, no se corrige."
256954,RAM OLAVARRIA S.A.,2025/12,Nafta (premium) de más de 95 Ron,74076.90,1941.46,"Volumen líquido mayor a 5000 m3 por producto y mes: posible escala o carga; pendiente de revisión, no se corrige."
256955,RAM OLAVARRIA S.A.,2025/12,Gas Oil Grado 3,56537.00,1922.87,"Volumen líquido mayor a 5000 m3 por producto y mes: posible escala o carga; pendiente de revisión, no se corrige."
256956,RAM OLAVARRIA S.A.,2025/12,Gas Oil Grado 2,61907.70,1822.12,"Volumen líquido mayor a 5000 m3 por producto y mes: posible escala o carga; pendiente de revisión, no se corrige."
17945,REFINERIA BAHIA BLANCA S.A.U.,2025/01,GNC,1.00,1.00,"Precio promedio fuera del intervalo de selección 100-5000 ARS por unidad. Umbral didáctico, no prueba de error."
39646,REFINERIA BAHIA BLANCA S.A.U.,2025/02,GNC,1.00,1.00,"Precio promedio fuera del intervalo de selección 100-5000 ARS por unidad. Umbral didáctico, no prueba de error."
61630,REFINERIA BAHIA BLANCA S.A.U.,2025/03,GNC,1.00,1.00,"Precio promedio fuera del intervalo de selección 100-5000 ARS por unidad. Umbral didáctico, no prueba de error."
83394,REFINERIA BAHIA BLANCA S.A.U.,2025/04,GNC,1.00,1.00,"Precio promedio fuera del intervalo de selección 100-5000 ARS por unidad. Umbral didáctico, no prueba de error."
105237,REFINERIA BAHIA BLANCA S.A.U.,2025/05,GNC,1.00,1.00,"Precio promedio fuera del intervalo de selección 100-5000 ARS por unidad. Umbral didáctico, no prueba de error."
126904,REFINERIA BAHIA BLANCA S.A.U.,2025/06,GNC,1.00,1.00,"Precio promedio fuera del intervalo de selección 100-5000 ARS por unidad. Umbral didáctico, no prueba de error."
148581,REFINERIA BAHIA BLANCA S.A.U.,2025/07,GNC,1.00,1.00,"Precio promedio fuera del intervalo de selección 100-5000 ARS por unidad. Umbral didáctico, no prueba de error."
170187,REFINERIA BAHIA BLANCA S.A.U.,2025/08,GNC,1.00,1.00,"Precio promedio fuera del intervalo de selección 100-5000 ARS por unidad. Umbral didáctico, no prueba de error."
191996,REFINERIA BAHIA BLANCA S.A.U.,2025/09,GNC,1.00,1.00,"Precio promedio fuera del intervalo de selección 100-5000 ARS por unidad. Umbral didáctico, no prueba de error."
213747,REFINERIA BAHIA BLANCA S.A.U.,2025/10,GNC,1.00,1.00,"Precio promedio fuera del intervalo de selección 100-5000 ARS por unidad. Umbral didáctico, no prueba de error."
235561,REFINERIA BAHIA BLANCA S.A.U.,2025/11,GNC,1.00,1.00,"Precio promedio fuera del intervalo de selección 100-5000 ARS por unidad. Umbral didáctico, no prueba de error."
257249,REFINERIA BAHIA BLANCA S.A.U.,2025/12,GNC,1.00,1.00,"Precio promedio fuera del intervalo de selección 100-5000 ARS por unidad. Umbral didáctico, no prueba de error."
17840,REFINERIA BAHIA BLANCA S.A.U.,2025/01,GNC,1.00,1.00,"Precio promedio fuera del intervalo de selección 100-5000 ARS por unidad. Umbral didáctico, no prueba de error."
39611,REFINERIA BAHIA BLANCA S.A.U.,2025/02,GNC,1.00,1.00,"Precio promedio fuera del intervalo de selección 100-5000 ARS por unidad. Umbral didáctico, no prueba de error."
61550,REFINERIA BAHIA BLANCA S.A.U.,2025/03,GNC,1.00,1.00,"Precio promedio fuera del intervalo de selección 100-5000 ARS por unidad. Umbral didáctico, no prueba de error."
83325,REFINERIA BAHIA BLANCA S.A.U.,2025/04,GNC,1.00,1.00,"Precio promedio fuera del intervalo de selección 100-5000 ARS por unidad. Umbral didáctico, no prueba de error."
105026,REFINERIA BAHIA BLANCA S.A.U.,2025/05,GNC,1.00,1.00,"Precio promedio fuera del intervalo de selección 100-5000 ARS por unidad. Umbral didáctico, no prueba de error."
126813,REFINERIA BAHIA BLANCA S.A.U.,2025/06,GNC,1.00,1.00,"Precio promedio fuera del intervalo de selección 100-5000 ARS por unidad. Umbral didáctico, no prueba de error."
148726,REFINERIA BAHIA BLANCA S.A.U.,2025/07,GNC,1.00,1.00,"Precio promedio fuera del intervalo de selección 100-5000 ARS por unidad. Umbral didáctico, no prueba de error."
170266,REFINERIA BAHIA BLANCA S.A.U.,2025/08,GNC,1.00,1.00,"Precio promedio fuera del intervalo de selección 100-5000 ARS por unidad. Umbral didáctico, no prueba de error."
192136,REFINERIA BAHIA BLANCA S.A.U.,2025/09,GNC,1.00,1.00,"Precio promedio fuera del intervalo de selección 100-5000 ARS por unidad. Umbral didáctico, no prueba de error."
213802,REFINERIA BAHIA BLANCA S.A.U.,2025/10,GNC,1.00,1.00,"Precio promedio fuera del intervalo de selección 100-5000 ARS por unidad. Umbral didáctico, no prueba de error."
235610,REFINERIA BAHIA BLANCA S.A.U.,2025/11,GNC,1.00,1.00,"Precio promedio fuera del intervalo de selección 100-5000 ARS por unidad. Umbral didáctico, no prueba de error."
257223,REFINERIA BAHIA BLANCA S.A.U.,2025/12,GNC,1.00,1.00,"Precio promedio fuera del intervalo de selección 100-5000 ARS por unidad. Umbral didáctico, no prueba de error."
61665,REIMS S.A.,2025/03,Nafta (premium) de más de 95 Ron,11632.50,1268.02,"Volumen líquido mayor a 5000 m3 por producto y mes: posible escala o carga; pendiente de revisión, no se corrige."
61666,REIMS S.A.,2025/03,Gas Oil Grado 2,23294.00,1049.75,"Volumen líquido mayor a 5000 m3 por producto y mes: posible escala o carga; pendiente de revisión, no se corrige."
61667,REIMS S.A.,2025/03,Gas Oil Grado 3,7605.14,1241.97,"Volumen líquido mayor a 5000 m3 por producto y mes: posible escala o carga; pendiente de revisión, no se corrige."
61668,REIMS S.A.,2025/03,Nafta (súper) entre 92 y 95 Ron,68291.20,1049.09,"Volumen líquido mayor a 5000 m3 por producto y mes: posible escala o carga; pendiente de revisión, no se corrige."
170426,REIMS S.A.,2025/08,Nafta (premium) de más de 95 Ron,9470.15,1452.67,"Volumen líquido mayor a 5000 m3 por producto y mes: posible escala o carga; pendiente de revisión, no se corrige."
170427,REIMS S.A.,2025/08,Nafta (súper) entre 92 y 95 Ron,49272.10,1218.09,"Volumen líquido mayor a 5000 m3 por producto y mes: posible escala o carga; pendiente de revisión, no se corrige."
170428,REIMS S.A.,2025/08,Gas Oil Grado 2,22696.80,1280.32,"Volumen líquido mayor a 5000 m3 por producto y mes: posible escala o carga; pendiente de revisión, no se corrige."
170429,REIMS S.A.,2025/08,Gas Oil Grado 3,5971.03,1394.92,"Volumen líquido mayor a 5000 m3 por producto y mes: posible escala o carga; pendiente de revisión, no se corrige."
213979,REPRESENTACIONES AL.SA.GA.S.R.L.,2025/10,Gas Oil Grado 2,48878.80,1446.00,"Volumen líquido mayor a 5000 m3 por producto y mes: posible escala o carga; pendiente de revisión, no se corrige."
213980,REPRESENTACIONES AL.SA.GA.S.R.L.,2025/10,Gas Oil Grado 3,18425.50,1654.00,"Volumen líquido mayor a 5000 m3 por producto y mes: posible escala o carga; pendiente de revisión, no se corrige."
18140,RICARDO Y SAMUEL ITURRALDE S.A.,2025/01,Nafta (súper) entre 92 y 95 Ron,87343.90,1218.23,"Volumen líquido mayor a 5000 m3 por producto y mes: posible escala o carga; pendiente de revisión, no se corrige."
18141,RICARDO Y SAMUEL ITURRALDE S.A.,2025/01,Gas Oil Grado 2,462801.00,1203.23,"Volumen líquido mayor a 5000 m3 por producto y mes: posible escala o carga; pendiente de revisión, no se corrige."
18142,RICARDO Y SAMUEL ITURRALDE S.A.,2025/01,Gas Oil Grado 3,98551.80,1440.19,"Volumen líquido mayor a 5000 m3 por producto y mes: posible escala o carga; pendiente de revisión, no se corrige."
18143,RICARDO Y SAMUEL ITURRALDE S.A.,2025/01,Nafta (premium) de más de 95 Ron,20017.90,1463.10,"Volumen líquido mayor a 5000 m3 por producto y mes: posible escala o carga; pendiente de revisión, no se corrige."
39928,RICARDO Y SAMUEL ITURRALDE S.A.,2025/02,Gas Oil Grado 3,82486.70,1479.55,"Volumen líquido mayor a 5000 m3 por producto y mes: posible escala o carga; pendiente de revisión, no se corrige."
39929,RICARDO Y SAMUEL ITURRALDE S.A.,2025/02,Gas Oil Grado 2,416042.00,1228.35,"Volumen líquido mayor a 5000 m3 por producto y mes: posible escala o carga; pendiente de revisión, no se corrige."
39930,RICARDO Y SAMUEL ITURRALDE S.A.,2025/02,Nafta (súper) entre 92 y 95 Ron,75722.00,1245.59,"Volumen líquido mayor a 5000 m3 por producto y mes: posible escala o carga; pendiente de revisión, no se corrige."
