id_detalle,id_pedido,id_producto,id_fuente,cantidad,precio_unitario_ars,origen
D0019626,V004251,P003,F148008,704.784,1545.18,sintetico_con_precio_mensual
D0019627,V004251,P007,F148009,1491.026,1344.79,sintetico_con_precio_mensual
D0019628,V004252,P002,F148006,124.624,,sintetico_con_precio_mensual
D0019629,V004252,P006,F148007,17.263,1549.57,sintetico_con_precio_mensual
D0019630,V004252,P003,F148008,1319.616,1545.18,sintetico_con_precio_mensual
D0019631,V004252,P007,F148009,3972.618,1344.79,sintetico_con_precio_mensual
D0019632,V004253,P002,F148006,855.003,1374.55,sintetico_con_precio_mensual
D0019633,V004253,P006,F148007,503.665,1549.57,sintetico_con_precio_mensual
D0019634,V004253,P003,F148008,125.935,1545.18,sintetico_con_precio_mensual
D0019635,V004253,P007,F148009,5949.066,1344.79,sintetico_con_precio_mensual
D0019636,V004254,P003,F169611,1254.455,1629.86,sintetico_con_precio_mensual
D0019637,V004254,P007,F169612,386.55,1425.28,sintetico_con_precio_mensual
D0019638,V004254,P006,F169613,184.504,1648.58,sintetico_con_precio_mensual
D0019639,V004254,P002,F169614,1444.526,1468.69,sintetico_con_precio_mensual
D0019640,V004255,P003,F169611,2660.453,1629.86,sintetico_con_precio_mensual
D0019641,V004255,P007,F169612,8244.657,1425.28,sintetico_con_precio_mensual
D0019642,V004255,P006,F169613,639.167,1648.58,sintetico_con_precio_mensual
D0019643,V004255,P002,F169614,9048.932,1468.69,sintetico_con_precio_mensual
D0019644,V004256,P003,F169611,368.849,1629.86,sintetico_con_precio_mensual
D0019645,V004256,P007,F169612,1069.271,1425.28,sintetico_con_precio_mensual
D0019646,V004256,P006,F169613,1769.042,1648.58,sintetico_con_precio_mensual
D0019647,V004256,P002,F169614,8921.852,1468.69,sintetico_con_precio_mensual
D0019648,V004257,P003,F169611,818.656,1629.86,sintetico_con_precio_mensual
D0019649,V004257,P007,F169612,517.199,1425.28,sintetico_con_precio_mensual
D0019650,V004257,P006,F169613,1321.141,1648.58,sintetico_con_precio_mensual
D0019651,V004257,P002,F169614,498.735,1468.69,sintetico_con_precio_mensual
D0019652,V004258,P003,F169611,1155.054,1629.86,sintetico_con_precio_mensual
D0019653,V004258,P007,F169612,2489.75,1425.28,sintetico_con_precio_mensual
D0019654,V004258,P006,F169613,306.286,1648.58,sintetico_con_precio_mensual
D0019655,V004258,P002,F169614,400.916,1468.69,sintetico_con_precio_mensual
D0019656,V004259,P003,F169611,38.158,1629.86,sintetico_con_precio_mensual
D0019657,V004259,P007,F169612,1789.004,1425.28,sintetico_con_precio_mensual
D0019658,V004259,P006,F169613,53.321,1648.58,sintetico_con_precio_mensual
D0019659,V004259,P002,F169614,6304.978,1468.69,sintetico_con_precio_mensual
D0019660,V004260,P003,F169611,2415.453,1629.86,sintetico_con_precio_mensual
D0019661,V004260,P007,F169612,5044.706,1425.28,sintetico_con_precio_mensual
D0019662,V004260,P006,F169613,484.792,1648.58,sintetico_con_precio_mensual
D0019663,V004260,P002,F169614,7384.784,1468.69,sintetico_con_precio_mensual
D0019664,V004261,P003,F169611,104.289,1629.86,sintetico_con_precio_mensual
D0019665,V004261,P007,F169612,2634.331,1425.28,sintetico_con_precio_mensual
D0019666,V004261,P006,F169613,139.328,1648.58,sintetico_con_precio_mensual
D0019667,V004261,P002,F169614,1801.039,1468.69,sintetico_con_precio_mensual
D0019668,V004262,P003,F169611,83.015,1629.86,sintetico_con_precio_mensual
D0019669,V004262,P007,F169612,3927.241,1425.28,sintetico_con_precio_mensual
D0019670,V004262,P006,F169613,541.488,1648.58,sintetico_con_precio_mensual
D0019671,V004262,P002,F169614,3142.109,1468.69,sintetico_con_precio_mensual
D0019672,V004263,P003,F169611,279.457,1629.86,sintetico_con_precio_mensual
D0019673,V004263,P007,F169612,178.775,1425.28,sintetico_con_precio_mensual
D0019674,V004263,P006,F169613,161.115,1648.58,sintetico_con_precio_mensual
D0019675,V004263,P002,F169614,3919.708,1468.69,sintetico_con_precio_mensual
D0019676,V004264,P003,F169611,2573.293,1629.86,sintetico_con_precio_mensual
D0019677,V004264,P007,F169612,2479.423,1425.28,sintetico_con_precio_mensual
D0019678,V004264,P006,F169613,1585.044,1648.58,sintetico_con_precio_mensual
D0019679,V004264,P002,F169614,948.122,1468.69,sintetico_con_precio_mensual
D0019680,V004265,P003,F169611,2359.646,1629.86,sintetico_con_precio_mensual
D0019681,V004265,P007,F169612,2270.752,1425.28,sintetico_con_precio_mensual
D0019682,V004265,P006,F169613,48.588,1648.58,sintetico_con_precio_mensual
D0019683,V004265,P002,F169614,1935.673,1468.69,sintetico_con_precio_mensual
D0019684,V004266,P003,F169611,498.395,1629.86,sintetico_con_precio_mensual
D0019685,V004266,P007,F169612,2282.632,1425.28,sintetico_con_precio_mensual
D0019686,V004266,P006,F169613,517.141,1648.58,sintetico_con_precio_mensual
D0019687,V004266,P002,F169614,1936.552,1468.69,sintetico_con_precio_mensual
D0019688,V004267,P003,F169611,1718.734,1629.86,sintetico_con_precio_mensual
D0019689,V004267,P007,F169612,1482.869,1425.28,sintetico_con_precio_mensual
D0019690,V004267,P006,F169613,287.266,1648.58,sintetico_con_precio_mensual
D0019691,V004267,P002,F169614,2862.568,1468.69,sintetico_con_precio_mensual
D0019692,V004268,P003,F169611,2226.893,1629.86,sintetico_con_precio_mensual
D0019693,V004268,P007,F169612,1742.569,1425.28,sintetico_con_precio_mensual
D0019694,V004268,P006,F169613,2147.331,1648.58,sintetico_con_precio_mensual
D0019695,V004268,P002,F169614,7738.976,1468.69,sintetico_con_precio_mensual
D0019696,V004269,P003,F169611,668.496,1629.86,sintetico_con_precio_mensual
D0019697,V004269,P007,F169612,5036.932,1425.28,sintetico_con_precio_mensual
D0019698,V004269,P006,F169613,443.704,1648.58,sintetico_con_precio_mensual
D0019699,V004269,P002,F169614,14.583,1468.69,sintetico_con_precio_mensual
D0019700,V004270,P003,F169611,734.424,1629.86,sintetico_con_precio_mensual
D0019701,V004270,P007,F169612,934.351,1425.28,sintetico_con_precio_mensual
D0019702,V004270,P006,F169613,1147.07,1648.58,sintetico_con_precio_mensual
D0019703,V004270,P002,F169614,2296.041,1468.69,sintetico_con_precio_mensual
D0019704,V004271,P003,F169611,282.009,1629.86,sintetico_con_precio_mensual
D0019705,V004271,P007,F169612,3877.495,1425.28,sintetico_con_precio_mensual
D0019706,V004271,P006,F169613,3.32,1648.58,sintetico_con_precio_mensual
D0019707,V004271,P002,F169614,2924.232,1468.69,sintetico_con_precio_mensual
D0019708,V004272,P003,F169611,1485.037,1629.86,sintetico_con_precio_mensual
D0019709,V004272,P007,F169612,3537.129,1425.28,sintetico_con_precio_mensual
D0019710,V004272,P006,F169613,302.286,1648.58,sintetico_con_precio_mensual
D0019711,V004272,P002,F169614,7657.556,1468.69,sintetico_con_precio_mensual
D0019712,V004273,P003,F169611,2333.393,1629.86,sintetico_con_precio_mensual
D0019713,V004273,P007,F169612,4252.634,1425.28,sintetico_con_precio_mensual
D0019714,V004273,P006,F169613,488.377,1648.58,sintetico_con_precio_mensual
D0019715,V004273,P002,F169614,1213.559,1468.69,sintetico_con_precio_mensual
D0019716,V004274,P003,F169611,725.747,1629.86,sintetico_con_precio_mensual
D0019717,V004274,P007,F169612,334.66,1425.28,sintetico_con_precio_mensual
D0019718,V004274,P006,F169613,154.724,1648.58,sintetico_con_precio_mensual
D0019719,V004274,P002,F169614,868.01,1468.69,sintetico_con_precio_mensual
D0019720,V004275,P003,F169611,436.094,1629.86,sintetico_con_precio_mensual
D0019721,V004275,P007,F169612,587.070,1425.28,sintetico_con_precio_mensual
D0019722,V004275,P006,F169613,904.965,1648.58,sintetico_con_precio_mensual
D0019723,V004275,P002,F169614,9826.549,1468.69,sintetico_con_precio_mensual
D0019724,V004276,P006,F191394,671.801,1759.15,sintetico_con_precio_mensual
D0019725,V004276,P001,F191395,145.565,780.00,sintetico_con_precio_mensual
D0019726,V004276,P003,F191396,457.883,1704.15,sintetico_con_precio_mensual
D0019727,V004276,P007,F191397,597.165,1496.34,sintetico_con_precio_mensual
D0019728,V004276,P002,F191398,3268.893,1539.55,sintetico_con_precio_mensual
D0019729,V004277,P006,F191394,882.723,1759.15,sintetico_con_precio_mensual
D0019730,V004277,P001,F191395,1309.251,780.00,sintetico_con_precio_mensual
D0019731,V004277,P003,F191396,91.563,1704.15,sintetico_con_precio_mensual
D0019732,V004277,P007,F191397,3917.413,1496.34,sintetico_con_precio_mensual
D0019733,V004277,P002,F191398,2393.888,1539.55,sintetico_con_precio_mensual
D0019734,V004278,P006,F191394,4.113,1759.15,sintetico_con_precio_mensual
D0019735,V004278,P001,F191395,1805.752,780.00,sintetico_con_precio_mensual
D0019736,V004278,P003,F191396,774.611,1704.15,sintetico_con_precio_mensual
D0019737,V004278,P007,F191397,3011.029,1496.34,sintetico_con_precio_mensual
D0019738,V004278,P002,F191398,2803.374,1539.55,sintetico_con_precio_mensual
D0019739,V004279,P006,F191394,295.032,1759.15,sintetico_con_precio_mensual
D0019740,V004279,P001,F191395,14.293,780.00,sintetico_con_precio_mensual
D0019741,V004279,P003,F191396,2406.514,1704.15,sintetico_con_precio_mensual
D0019742,V004279,P007,F191397,64.017,1496.34,sintetico_con_precio_mensual
D0019743,V004279,P002,F191398,3651.775,1539.55,sintetico_con_precio_mensual
D0019744,V004280,P006,F191394,622.169,1759.15,sintetico_con_precio_mensual
D0019745,V004280,P001,F191395,3695.48,780.00,sintetico_con_precio_mensual
D0019746,V004280,P003,F191396,3140.566,1704.15,sintetico_con_precio_mensual
D0019747,V004280,P007,F191397,1793.061,1496.34,sintetico_con_precio_mensual
D0019748,V004280,P002,F191398,129.129,1539.55,sintetico_con_precio_mensual
D0019749,V004281,P006,F191394,276.091,1759.15,sintetico_con_precio_mensual
D0019750,V004281,P001,F191395,1032.19,780.00,sintetico_con_precio_mensual
D0019751,V004281,P003,F191396,305.031,1704.15,sintetico_con_precio_mensual
D0019752,V004281,P007,F191397,1224.389,1496.34,sintetico_con_precio_mensual
D0019753,V004281,P002,F191398,2962.234,1539.55,sintetico_con_precio_mensual
D0019754,V004282,P006,F191394,4.642,1759.15,sintetico_con_precio_mensual
D0019755,V004282,P001,F191395,1195.716,780.00,sintetico_con_precio_mensual
D0019756,V004282,P003,F191396,426.122,1704.15,sintetico_con_precio_mensual
D0019757,V004282,P007,F191397,102.47,1496.34,sintetico_con_precio_mensual
D0019758,V004282,P002,F191398,2607.008,1539.55,sintetico_con_precio_mensual
D0019759,V004283,P006,F191394,47.745,1759.15,sintetico_con_precio_mensual
D0019760,V004283,P001,F191395,1087.842,780.00,sintetico_con_precio_mensual
D0019761,V004283,P003,F191396,400.375,1704.15,sintetico_con_precio_mensual
D0019762,V004283,P007,F191397,518.618,1496.34,sintetico_con_precio_mensual
D0019763,V004283,P002,F191398,1780.745,1539.55,sintetico_con_precio_mensual
D0019764,V004284,P006,F191394,153.874,1759.15,sintetico_con_precio_mensual
D0019765,V004284,P001,F191395,3520.673,,sintetico_con_precio_mensual
D0019766,V004284,P003,F191396,3115.589,1704.15,sintetico_con_precio_mensual
D0019767,V004284,P007,F191397,3763.559,1496.34,sintetico_con_precio_mensual
D0019768,V004284,P002,F191398,7843.879,1539.55,sintetico_con_precio_mensual
D0019769,V004285,P006,F191394,9.403,1759.15,sintetico_con_precio_mensual
D0019770,V004285,P001,F191395,834.07,780.00,sintetico_con_precio_mensual
D0019771,V004285,P003,F191396,750.977,1704.15,sintetico_con_precio_mensual
D0019772,V004285,P007,F191397,12290.224,1496.34,sintetico_con_precio_mensual
D0019773,V004285,P002,F191398,6355.828,1539.55,sintetico_con_precio_mensual
D0019774,V004286,P006,F191394,725.88,1759.15,sintetico_con_precio_mensual
D0019775,V004286,P001,F191395,1160.299,780.00,sintetico_con_precio_mensual
D0019776,V004286,P003,F191396,107.85,1704.15,sintetico_con_precio_mensual
D0019777,V004286,P007,F191397,1983.323,1496.34,sintetico_con_precio_mensual
D0019778,V004286,P002,F191398,816.751,1539.55,sintetico_con_precio_mensual
D0019779,V004287,P006,F191394,1174.294,1759.15,sintetico_con_precio_mensual
D0019780,V004287,P001,F191395,3378.048,780.00,sintetico_con_precio_mensual
D0019781,V004287,P003,F191396,1437.038,1704.15,sintetico_con_precio_mensual
D0019782,V004287,P007,F191397,2661.514,1496.34,sintetico_con_precio_mensual
D0019783,V004287,P002,F191398,1413.787,1539.55,sintetico_con_precio_mensual
D0019784,V004288,P006,F191394,635.112,1759.15,sintetico_con_precio_mensual
D0019785,V004288,P001,F191395,3168.877,780.00,sintetico_con_precio_mensual
D0019786,V004288,P003,F191396,6.065,1704.15,sintetico_con_precio_mensual
D0019787,V004288,P007,F191397,256,1496.34,sintetico_con_precio_mensual
D0019788,V004288,P002,F191398,5821.048,1539.55,sintetico_con_precio_mensual
D0019789,V004289,P006,F191394,320.618,1759.15,sintetico_con_precio_mensual
D0019790,V004289,P001,F191395,127.209,780.00,sintetico_con_precio_mensual
D0019791,V004289,P003,F191396,100.044,1704.15,sintetico_con_precio_mensual
D0019792,V004289,P007,F191397,325.859,1496.34,sintetico_con_precio_mensual
D0019793,V004289,P002,F191398,349.159,1539.55,sintetico_con_precio_mensual
D0019794,V004290,P006,F191394,1474.285,1759.15,sintetico_con_precio_mensual
D0019795,V004290,P001,F191395,1437.929,780.00,sintetico_con_precio_mensual
D0019796,V004290,P003,F191396,2317.163,1704.15,sintetico_con_precio_mensual
D0019797,V004290,P007,F191397,935.325,1496.34,sintetico_con_precio_mensual
D0019798,V004290,P002,F191398,4483.488,1539.55,sintetico_con_precio_mensual
D0019799,V004291,P006,F191394,997.837,1759.15,sintetico_con_precio_mensual
D0019800,V004291,P001,F191395,1290.564,780.00,sintetico_con_precio_mensual
D0019801,V004291,P003,F191396,1753.8,1704.15,sintetico_con_precio_mensual
D0019802,V004291,P007,F191397,4244.944,1496.34,sintetico_con_precio_mensual
D0019803,V004291,P002,F191398,470.311,1539.55,sintetico_con_precio_mensual
D0019804,V004292,P006,F191394,109.901,1759.15,sintetico_con_precio_mensual
D0019805,V004292,P001,F191395,608.023,780.00,sintetico_con_precio_mensual
D0019806,V004292,P003,F191396,782.902,1704.15,sintetico_con_precio_mensual
D0019807,V004292,P007,F191397,4070.246,1496.34,sintetico_con_precio_mensual
D0019808,V004292,P002,F191398,3950.421,1539.55,sintetico_con_precio_mensual
D0019809,V004293,P006,F191394,220.869,1759.15,sintetico_con_precio_mensual
D0019810,V004293,P001,F191395,954.614,780.00,sintetico_con_precio_mensual
D0019811,V004293,P003,F191396,58.373,1704.15,sintetico_con_precio_mensual
D0019812,V004293,P007,F191397,1607.897,1496.34,sintetico_con_precio_mensual
D0019813,V004293,P002,F191398,9110.395,1539.55,sintetico_con_precio_mensual
D0019814,V004294,P006,F191394,175.944,1759.15,sintetico_con_precio_mensual
D0019815,V004294,P001,F191395,640.931,780.00,sintetico_con_precio_mensual
D0019816,V004294,P003,F191396,1298.705,1704.15,sintetico_con_precio_mensual
D0019817,V004294,P007,F191397,4893.625,1496.34,sintetico_con_precio_mensual
D0019818,V004294,P002,F191398,739.545,1539.55,sintetico_con_precio_mensual
D0019819,V004295,P006,F191394,33.482,1759.15,sintetico_con_precio_mensual
D0019820,V004295,P001,F191395,1590.62,780.00,sintetico_con_precio_mensual
D0019821,V004295,P003,F191396,785.896,1704.15,sintetico_con_precio_mensual
D0019822,V004295,P007,F191397,5970.99,1496.34,sintetico_con_precio_mensual
D0019823,V004295,P002,F191398,6302.102,1539.55,sintetico_con_precio_mensual
D0019824,V004296,P006,F191394,2086.798,1759.15,sintetico_con_precio_mensual
D0019825,V004296,P001,F191395,144.526,780.00,sintetico_con_precio_mensual
D0019826,V004296,P003,F191396,281.646,1704.15,sintetico_con_precio_mensual
D0019827,V004296,P007,F191397,366.885,1496.34,sintetico_con_precio_mensual
D0019828,V004296,P002,F191398,317.629,1539.55,sintetico_con_precio_mensual
D0019829,V004297,P006,F191394,1519.79,1759.15,sintetico_con_precio_mensual
D0019830,V004297,P001,F191395,127.031,780.00,sintetico_con_precio_mensual
D0019831,V004297,P003,F191396,94.37,1704.15,sintetico_con_precio_mensual
D0019832,V004297,P007,F191397,7401.944,1496.34,sintetico_con_precio_mensual
D0019833,V004297,P002,F191398,26425.618,1539.55,sintetico_con_precio_mensual
D0019834,V004298,P006,F191394,897.597,1759.15,sintetico_con_precio_mensual
D0019835,V004298,P001,F191395,4477.397,780.00,sintetico_con_precio_mensual
D0019836,V004298,P003,F191396,1986.917,1704.15,sintetico_con_precio_mensual
D0019837,V004298,P007,F191397,1289.503,1496.34,sintetico_con_precio_mensual
D0019838,V004298,P002,F191398,7152.993,1539.55,sintetico_con_precio_mensual
D0019839,V004299,P003,F213135,434.658,1768.70,sintetico_con_precio_mensual
D0019840,V004299,P001,F213136,1339.392,780.00,sintetico_con_precio_mensual
D0019841,V004299,P002,F213137,5233.384,1595.17,sintetico_con_precio_mensual
D0019842,V004299,P006,F213138,1844.114,1831.06,sintetico_con_precio_mensual
D0019843,V004299,P007,F213139,3097.41,1553.36,sintetico_con_precio_mensual
D0019844,V004300,P003,F213135,331.713,1768.70,sintetico_con_precio_mensual
D0019845,V004300,P001,F213136,4739.82,780.00,sintetico_con_precio_mensual
D0019846,V004300,P002,F213137,4808.629,1595.17,sintetico_con_precio_mensual
D0019847,V004300,P006,F213138,321.318,1831.06,sintetico_con_precio_mensual
D0019848,V004300,P007,F213139,7317.971,1553.36,sintetico_con_precio_mensual
D0019849,V004301,P003,F213135,353.126,1768.70,sintetico_con_precio_mensual
D0019850,V004301,P001,F213136,1171.616,780.00,sintetico_con_precio_mensual
D0019851,V004301,P002,F213137,4309.347,1595.17,sintetico_con_precio_mensual
D0019852,V004301,P006,F213138,307.842,1831.06,sintetico_con_precio_mensual
D0019853,V004301,P007,F213139,1199.06,1553.36,sintetico_con_precio_mensual
D0019854,V004302,P003,F213135,1346.095,1768.70,sintetico_con_precio_mensual
D0019855,V004302,P001,F213136,1573.953,780.00,sintetico_con_precio_mensual
D0019856,V004302,P002,F213137,1509.574,1595.17,sintetico_con_precio_mensual
D0019857,V004302,P006,F213138,561.957,1831.06,sintetico_con_precio_mensual
D0019858,V004302,P007,F213139,2811.568,1553.36,sintetico_con_precio_mensual
D0019859,V004303,P003,F213135,859.861,1768.70,sintetico_con_precio_mensual
D0019860,V004303,P001,F213136,871.007,780.00,sintetico_con_precio_mensual
D0019861,V004303,P002,F213137,2938.972,1595.17,sintetico_con_precio_mensual
D0019862,V004303,P006,F213138,206.693,1831.06,sintetico_con_precio_mensual
D0019863,V004303,P007,F213139,1095.572,1553.36,sintetico_con_precio_mensual
